key,message,comment,context
StockMove.barcode,バーコード,,
StockMove.comments,コメント,,
StockMove.customer,顧客,,
StockMove.customerPartnerSeq,"顧客 No.",,
StockMove.date,日付,,
StockMove.deliveryAddress,配送先住所,,
StockMove.deliveryDetails,搬送詳細,,
StockMove.deliveryOrder,搬送オーダー,,
StockMove.description,説明,,
StockMove.grossMass,"Gross mass",,
StockMove.internalMove,内部移動,,
StockMove.ispm,"ISPM 15標準が必要",,
StockMove.lotNoRef,"ロット No./参照",,
StockMove.mass,質量,,
StockMove.movePreparedBy,準備が完了しました,,
StockMove.netMass,ネットマス,,
StockMove.numOfPackages,パッケージ数,,
StockMove.numOfPalettes,パレットの数,,
StockMove.orderDate,オーダー日,,
StockMove.pickingOrder,ピッキング順序,,
StockMove.product,商品,,
StockMove.productionNote,製造ノート,,
StockMove.purchaseOrder,オーダー,,
StockMove.qtyUnit,数量/単位,,
StockMove.rackNbr,ラック,,
StockMove.receivedBy,受信者,,
StockMove.receptionOrder,受付順,,
StockMove.reference,参考,,
StockMove.stockPreparedBy,作成されたオーダー,,
StockMove.supplierPartnerSeq,"仕入先 No.",,
StockMove.unitPrice,単価,,
StockMove.variant,バリアント型,,
Stocks,在庫,,
"Supplementary unit",補助単位,,
"Supplier Shipment Date",仕入先出荷日,,
"Supplier Shipment Ref",仕入先出荷参照,,
"Supplier arrival product qty",仕入先到着製品数量,,
"Supplier arrivals",仕入先到着,,
"Supplier arrivals filters",仕入先到着フィルタ,,
"Supplier deliveries",仕入先搬送,,
"Supplier quality rating",仕入先品質評価,,
"Supplier returns",仕入先返品,,
"Supplier virtual stock location",仕入先の仮想在庫場所,,
"Team to alert",警告するチーム,,
"Text in certificate of conformity",適合証明書のテキスト,,
"The move doesn't contain any product, do you wish to continue ?",移動には製品が含まれていません。続行しますか?,,
"The quantity by lot must be greater than 0",ロット別数量は0より大きくなければなりません,,
"The template to send message on realization is missing.",実現時にメッセージを送信するテンプレートがありません,,
"The template to send message on save is missing.",保存時にメッセージを送信するテンプレートがありません,,
"The total net mass is higher than the total gross mass.",正味質量の合計は、総質量の合計よりも大きくなります,,
"The tracking number configuration quantity is equal to zero, it must be at least one.","トラッキング No.の構成数量は0で、少なくとも1つである必要があります",,
"The type of cancel reason doesn't match with stock move",取消事由のタイプが在庫移動と一致しません,,
"There is currently no such file in the specified folder or the folder may not exists.",指定されたフォルダに現在そのようなファイルがないか、フォルダが存在しない可能性があります,,
"There's already an existing storage, you must deactivate it first",既存のストレージがあります。最初に非アクティブ化する必要があります,,
"There's no configured sequence for inventory for company",会社の在庫用に構成された順序がありません,,
"There's no configured sequence for stock's delivery for the company %s",会社%sの在庫の配信に構成されたシーケンスがありません,,
"There's no configured sequence for stock's intern moves for the company %s",会社%sの在庫のインターン移動に構成されたシーケンスがありません,,
"There's no configured sequence for stock's receptions for the company %s",会社%sの在庫の受領シーケンスが設定されていません,,
"There's no configured sequence for tracking number for the product %s:%s","製品%sのトラッキング No.に設定されたシーケンスがありません:%s",,
"There's no destination stock location selected for the stock's movement %s",在庫移動%sの宛先在庫場所が選択されていません,,
"There's no product in stock location.",在庫がありません,,
"There's no source stock location selected for the stock's movement %s",在庫の移動%sに選択されたソース在庫の場所がありません,,
Title,タイトル,,
To,宛先,,
"To Date",日付:至,,
"To address",宛先,,
"To rack",ラックへ,,
"To stock location",保管場所:至,,
Today,今日,,
"Today Arrivals",今日の到着,,
"Too many iterations while trying to generate stock move line with tracking numbers.","トラッキング No.を使用して在庫移動明細を生成しようとしているときに反復が多すぎます",,
Tools,ツール,,
Total,合計,,
"Total W.T.",合計W.T,,
"Total gross mass",総質量,,
"Total net mass",総正味質量,,
"Total quantity for %s: %s (expected: %s)","%sの合計数量:%s (予期:%s)",,
"Total volume (m³)","総体積 (m 3)",,
Tracking,トラッキング,,
"Tracking Nbr","トラッキング No.",,
"Tracking Nbr.","追跡 No..",,
"Tracking Nbr. Config.","追跡 No..設定..",,
"Tracking Number","追跡 No.",,
"Tracking Number Configuration","追跡 No.の設定",,
"Tracking Number Search","追跡 No.検索",,
"Tracking Numbers","追跡 No.",,
"Tracking number configuration","追跡 No.の設定",,
"Tracking number search","追跡 No.検索",,
TrackingNumber,"追跡 No.",,
"Trading name",商号,,
"Transaction leading to property transfer",財産移転につながる取引,,
"Transfers under inward processing",国内加工による移転,,
"Transport by air",航空輸送,,
"Transport by inland waterway",内陸水路輸送,,
"Transport by rail",鉄道,,
"Transport by road",道路交通,,
"Transport by sea",海上輸送,,
Type,種類,,
"Type Status",タイプステータス,,
"Type is required on line %d.",タイプは%d行目に必要です,,
"Type select",タイプ選択,,
Unavailable,使用不可,,
Unit,単位,,
"Unit net mass",単位正味質量,,
"Unit of mass",質量の単位,,
"Unit price",単価,,
"Unknown account selection",不明な勘定科目選択,,
"Unloading in port of import",輸入港における陸揚げ,,
"Unloading of truck in port of export",輸出港におけるトラックの荷揚げ,,
"Upcoming arrivals",近日発売予定,,
"Upcoming customer deliveries",顧客への発送予定,,
"Upcoming supplier arrivals",仕入先の入荷予定,,
"Update average price",平均価格の更新,,
"Use Case",ユースケース,,
"Use signature for certificate of conformity",適合証明書に署名する,,
"Used for MRP",MRPに使用,,
"Used in DEB/DES",DEB/DESで使用,,
User,ユーザー,,
"User to alert",警告するユーザー,,
Validate,検証,,
Validated,検証済み,,
"Validated By",検証者,,
"Validated On",検証日,,
"Validation Date",検証日,,
"View Direction",ビュー方向,,
Virtual,仮想,,
"Virtual stock locations information",仮想在庫位置情報,,
WAP,,,
"WAP History",WAP履歴,,
"WAP history",WAP履歴,,
"WAP value",WAP値,,
"Warranty expiration date",保証の有効期限,,
Wording,語法,,
Workshop,ワークショップ,,
XLS,,,
Yes,はい,,
"You must configure a Stock module for the company %s",会社%sの在庫モジュールを設定する必要があります,,
"You must configure a customer virtual stock location for the company %s",会社%sの顧客仮想在庫ロケーションを構成する必要があります,,
"You must configure a default pickup stock location for the company %s",会社%sの既定のピックアップ在庫の場所を設定する必要があります,,
"You must configure a default receipt stock location for the company %s",会社%sの既定の受入在庫場所を構成する必要があります,,
"You must configure a supplier virtual stock location for the company %s",会社%sの仕入先仮想在庫ロケーションを設定する必要があります,,
"You must configure an inventory virtual stock location for the company %s",会社%sの資産台帳仮想在庫ロケーションを設定する必要があります,,
"You must select a stock location",素材の位置を選択する必要があります,,
important,重要な,,
info,情報,,
success,成功,,
value:Stock,在庫,,
warning,警告,,
