key,message,comment,context
"Amount remaining before cashing",換金前残高,,
"Amount remaining to allocate",配賦残高,,
"Amount to reimburse",償還金額,,
"An accounting moveline must have either a credit value or a debit value.",会計上の移動明細には、貸方値または借方値のいずれかが必要です,,
"An analytic distribution is set in move line %s but the account used do not allow analytic distribution",分析分布は移動ライン%sに設定されていますが、使用されているアカウントでは分析分布を使用できません,,
"An analytic distribution is set in product but the account used do not allow analytic distribution",分析分布は製品に設定されていますが、使用されているアカウントでは分析分布を使用できません,,
Analytic,解析,,
"Analytic Acc.","Analytic Acc.",,
"Analytic Account",分析勘定科目,,
"Analytic Account details",分析勘定科目の詳細,,
"Analytic Accounts",分析勘定科目,,
"Analytic Axis",分析軸,,
"Analytic Distribution Template",分析配布テンプレート,,
"Analytic Journal",分析ジャーナル,,
"Analytic Journal Type","Analytic Journalタイプ",,
"Analytic Move Line",解析移動線,,
"Analytic Move Lines",解析移動線分,,
"Analytic account %s associated to sales account for the product %s is not configured : (company : %s)","製品%2$sの販売勘定科目に関連付けられた分析勘定科目%1$sが構成されていません: (会社:%s)",,
"Analytic accounting account",分析会計勘定,,
"Analytic accounts",分析勘定科目,,
"Analytic axis",解析軸,,
"Analytic balance",分析残高,,
"Analytic distribution",解析的分布,,
"Analytic distribution authorized",分析配布が許可されました,,
"Analytic distribution is missing on configuration for line : %s (company : %s)","次の行の構成に分析分散がありません:%s (会社:%s)",,
"Analytic distribution line",解析分布線,,
"Analytic distribution lines",分析配分明細,,
"Analytic distribution required on invoice lines",請求書明細に必要な分析配分,,
"Analytic distribution required on move lines",移動明細に必要な分析配分,,
"Analytic distribution template",分析分布テンプレート,,
"Analytic distribution template is mandatory for the account %s on the move line %s.",移動明細%sの勘定科目%sには、分析配分テンプレートが必須です,,
"Analytic distribution templates",分析配布テンプレート,,
"Analytic distribution type",分析分布型,,
"Analytic general ledger",分析総勘定元帳,,
"Analytic journal types",分析仕訳のタイプ,,
"Analytic journals",分析仕訳,,
"Analytic journals types",分析仕訳のタイプ,,
"Analytic move line",解析移動線,,
"Analytic move lines",解析移動線,,
"Analytic report",分析レポート,,
Analytics,分析,,
Anomalies,異常,,
"Anomalies generated",異常発生異常発生,"Anomalies générées",
"App account",Appアカウント,,
"App budget",アプリケーション予算,,
"App invoice",アプリケーション請求書,,
Archived,アーカイブ済み,,
"Are you sure you want to cancel the invoice ?",本当に請求書をキャンセルしますか?,,
"Are you sure you want to publish this deposit slip?",この入金伝票を発行してもよろしいですか?,,
"Are you sure you want to validate all selected invoices ?",選択したすべての請求書を検証しますか?,,
"Are you sure you want to ventilate all selected invoices ?",選択したすべての請求書を換気しますか?,,
"Are you sure you want to ventilate the invoice ?",請求書を換気しますか?,,
Asset,資産,,
"Associated account not configured",関連付けられたアカウントが設定されていません,,
"Authorize auto reconcile",自動調整の承認,,
"Authorize auto reconcile on invoice",請求書の自動消込の承認,,
"Authorize auto reconcile on payment",支払時の自動調整の承認,,
"Auto Misc. Operation Journal",自動その他..。オペレーション・ジャーナル,,
"Auto generate invoice printing file on purchase invoice",購買請求書の請求書印刷ファイルの自動生成,,
"Auto generate invoice printing file on sale invoice",販売請求書の請求書印刷ファイルを自動生成,,
"Auto. input.","[自動] :。入力",,
"Autogenerated customer accounts' prefix",自動生成された顧客アカウントのプレフィックス,,
"Autogenerated employee accounts' prefix",自動生成された従業員アカウントの接頭辞,,
"Autogenerated supplier accounts' prefix",自動生成された仕入先勘定科目の接頭辞,,
Automatic,自動,,
"Automatic accounting",自動アカウンティング,,
"Automatic mail",自動メール,,
"Automatic partner account creation mode",パートナーアカウント自動作成モード,,
"Automatic reconcile",自動調整,,
Awaiting,待機中,,
"Awaiting PFP",PFP待ち,,
Axis,軸,,
B2B,B2B,,
B2C,B2C,,
"BBAN/IBAN to use","BBAN/IBAN to use",,
Balance,残高,,
"Balance :",残高:,,
"Balance due recoverable",未回収残高,,
"Balance invoice",請求書残高,,
"Bank Details",銀行詳細,,
"Bank account",銀行口座,,
"Bank deposit date",銀行預金日,,
"Bank details",銀行の詳細,,
"Bank details are missing for partner %s.",パートナー%sの銀行の詳細がありません,,
"Bank details specific note",銀行詳細固有ノート,,
"Bank name",銀行名,,
Base,ベース,,
"Base W.T.",基本W.T,,
"Base W.T. in Acc. currency.","Base W.T. in Acc. currency.",,
Batches,バッチ,,
Batchs,バッチ,,
"Belong to a payment schedule",支払予定に属する,,
"Blocking done by",ブロックはによって行われました,,
"Blocking reason",ブロッキングの理由,,
"Blocking reason/reject codes lists",ブロック理由/拒否コード一覧,,
"Blocking until",までブロック,,
Blockings,ブロック,,
Btn.Reconcile,レコンシリエ,,
Budget,予算,,
"Budget Distribution",予算配分,,
"Budget Line",予算明細,,
"Budget Lines",予算明細,,
"Budget Preparation",予算の準備,,
"Budget distribution",予算配分,,
"Budget distributions",予算配分,,
Budgets,予算,,
"Bug(Anomaly) generated during SEPA export - Batch %s","SEPAのExport中にバグ (異常) が生成されました-バッチ%s",,
"Burden (weight)","負担 (重量)",,
"Business Project",ビジネスプロジェクト,,
"Business project",ビジネスプロジェクト,,
"CC Transaction N°",CC取引No.,,
CFONB,フロン,,
"CFONB Export",CFONBExport,,
"CFONB Import",CFONBImport,,
Calculation,計算,,
"Calculation of totals",合計の計算,,
Cancel,キャンセル,,
"Cancel invoice n°",請求書の取消No.,,
"Cancel release",リリースのキャンセル,,
Canceled,キャンセル済み,,
"Canceled Moves",取消済移動,,
"Canceled payment on",支払いのキャンセル,,
"Canceled payment schedule",取消済支払予定,,
Cancellation,取消,,
"Cancellation confirmation",キャンセル確認,,
"Cannot find the move line with id: %s",ID:%sの移動ラインが見つかりません,,
Caracteristics,特徴,,
Carrier,運送業者,,
Cash,現金,,
"Cash deposit slip",入金伝票,,
"Cash journal type",資金仕訳タイプ,,
"Cash payments summary",現金支払要約,,
"Cashier Regulation account",会計規則勘定,,
"Cfonb configuration",Cfonbの設定,,
"Cfonb configurations",Cfonbの設定,,
Charge,チャージ,,
"Charge account",借方勘定,,
"Chart imported",グラフがImportされました,,
"Chart of Accounts",勘定体系,,
"Chart of Analytic Accounts",分析勘定体系,,
"Check Available Budget",使用可能な予算のチェック,,
"Check available budget",使用可能な予算のチェック,,
"Check validity",妥当性検査,,
Cheque,小切手,,
"Cheque Rejection",小切手拒否,,
"Cheque Rejections",小切手拒否,,
"Cheque bank",小切手銀行,,
"Cheque deposit slip",小切手入金票,,
"Cheque deposit slips",小切手入金票,,
"Cheque number",小切手No.,,
"Cheque owner",小切手所有者,,
"Cheque reject",小切手拒否,,
"Cheque rejection filters",小切手拒否フィルタ,,
ChequeDepositSlip.accountNumber,口座No.,,
ChequeDepositSlip.amount,金額,,
ChequeDepositSlip.bank,銀行,,
ChequeDepositSlip.chequeDate,預入日,,
ChequeDepositSlip.chequeNumber,小切手No.,,
ChequeDepositSlip.chequeNumbers,小切手のNo.,,
ChequeDepositSlip.depositDate,預入日,,
ChequeDepositSlip.individual,個人,,
ChequeDepositSlip.issuer,発行者,,
ChequeDepositSlip.number,No.,,
ChequeDepositSlip.payer,ペイヤー,,
ChequeDepositSlip.paymentDate,支払日,,
ChequeDepositSlip.printedOn,印刷日,,
ChequeDepositSlip.title,小切手預金,,
"Choose date",日付の選択,,
"Classic debt recovery",古典的な債務回復,,
"Classic invoice",クラシック・インボイス,,
"Clear remaining amount",残量クリア,,
"Clearance Accounts",精算勘定,,
"Clearance maximum amount",クリアランス最大量,,
"Clearance settings",クリアランス設定,,
"Client box in invoice",請求書の顧客ボックス,,
"Close fiscal year",決算期,,
"Close the annual accounts of the past year",過去1年間の年次報告書を閉じる,,
"Close the year accounts",年度勘定をクローズする,,
"Close/open the accounts",アカウントのクローズ/オープン,,
Closed,クローズ,,
"Closing date",デート・ダレテ,,
Closure,クロージャ,,
"Closure date",閉鎖日,,
Code,コード,,
"Code list for rejects/return of Cheques",小切手の拒否/返却用コードリスト,,
"Code list for rejects/return of Direct debit, Wire Transfers and IPO",口座振替、電信送金、IPOの拒否/返却コードリスト,,
Collection,コレクション,,
"Comment to display on invoice",請求書に表示するコメント,,
"Comment to display on proforma",プロファイルに表示するコメント,,
Comments,コメント,,
Commitment,コミットメント,,
"Committed line",コミットされた行,,
"Committed lines",コミットされた行,,
Company,会社,,
"Company %s does not have any invoice's nor credit note's sequence",会社%sには請求書もクレジット・ノートの連番もありません,,
"Company bank",企業銀行,,
"Company bank details",会社の銀行の詳細,,
"Company bank for in payment mode",支払モードの会社銀行,,
"Company bank for out payment mode",アウト支払モードの会社銀行,,
"Company currency",会社通貨,,
"Company currency code",会社通貨コード,,
"Company set",会社セット,,
"Company sub total excluding fixed assets",固定資産を除く全社小計,,
"Company sub total of fixed assets",固定資産の小計,,
"Compatible Account Types",互換性のある勘定科目の種類,,
"Compatible Accounts",互換性のあるアカウント,,
"Compatible partner",互換性のあるパートナー,,
"Computation method",計算方法,,
"Compute depreciation",減価償却の計算,,
"Compute payers quality",支払者品質を計算する,,
Conditions,条件,,
Configuration,構成,,
Configurations,構成,,
Confirm,確認,,
"Confirm cancellation",キャンセルの確認,,
"Confirm payment",支払いの確認,,
Confirmation,確認,,
Confirmed,確認済み,,
"Confirmed Customer payments",確認済顧客支払,,
"Confirmed Supplier payments",確認済仕入先支払,,
"Consolidate invoice movelines",請求書移動明細の連結,,
Contact,連絡先,,
"Contact partner",連絡先パートナー,,
"Contact's account balances determination's reporting :",担当の勘定残高決定のレポート:,,
Content,内容,,
Continue,継続,,
"Contract closing invoice",契約クローズ請求書,,
"Contract invoice",契約請求書,,
Country,国,,
"Country code",国コード,,
"Create schedule lines",集計表ラインを作成する,,
"Created by",作成者,,
"Created on",作成日,,
"Creation Date",作成日,,
"Creation date",作成日,,
Credit,クレジット,,
"Credit :",クレジット:,,
"Credit Reconcile List",与信消込リスト,,
"Credit Transfer",債権譲渡,,
"Credit Transfer Batch",クレジット転送バッチ,,
"Credit Transfer batch type",クレジット転送バッチ・タイプ,,
"Credit Transfer configuration",クレジット転送の設定,,
"Credit balance",貸出金残高,,
"Credit line",クレジットライン,,
"Credit note created",クレジット・ノートが作成されました,,
"Credit note journal type",貸方伝票仕訳タイプ,,
"Credit remaining",与信残高,,
"Credit transfer",債権譲渡,,
"Cumulative depreciation",減価償却累計額,,
Currencies,通貨,,
Currency,通貨,,
"Currency Rate",通貨レート,,
"Currency and exchange rate",通貨・為替レート,,
"Currency code",通貨コード,,
"Current Asset",流動資産,,
"Current Period Entries",当期のエントリ,,
"Cust. Invoices",顧客.請求書,,
"Cust. Invoices to merge",顧客.マージする請求書,,
"Cust. Refunds",顧客.返金,,
Customer,顧客,,
"Customer Credit",顧客クレジット,,
"Customer Credit note Journal",顧客クレジット・ノート仕訳,,
"Customer Invoice Line",顧客請求書明細,,
"Customer Invoices remaining To Collect",回収対象として残っている顧客請求書,,
"Customer Payment mode by amount",金額別顧客支払モード,,
"Customer Payment mode distribution by amount",金額別顧客支払モード配分,,
"Customer Payment mode distribution by transactions",取引別顧客支払モード配分,,
"Customer Reimbursement",顧客への償還,,
"Customer Turnover history by month (on invoices)","月別顧客回転率履歴 (請求書に)",,
"Customer account",顧客アカウント,,
"Customer account sequence",顧客勘定連番,,
"Customer balance",顧客残高,,
"Customer invoices filters",顧客請求書フィルタ,,
"Customer invoices sequence",顧客請求書連番,,
"Customer payments",顧客支払,,
"Customer payments waiting for deposit slip",入金伝票を待っている顧客の支払い,,
"Customer payments with remaining",顧客支払残高,,
"Customer recovery",お客様のリカバリ,,
"Customer refund",顧客返金,,
"Customer refunds",顧客払戻,,
"Customer refunds filters",顧客払戻フィルタ,,
"Customer refunds sequence",顧客払戻シーケンス,,
"Customer reimbursement type",顧客償還タイプ,,
"Customer sale",顧客販売,,
"Customer specific note",お客様固有のメモ,,
"Customer tax number",顧客税No.,,
Customer(s),お客様,,
Customers,お客さま,,
Date,日付,,
"Date of acquisition",取得年月日,,
"Date of bank deposit",預金日,,
"Date of lettering",文字化年月日,,
"Date of original move",最初の移動日,,
"Date of reversion",復帰年月日,,
"Date of unlettering",投函年月日,,
"Date range of realizing fixed asset lines",固定資産明細を実現する日付範囲,,
Dates,日付,,
"Day (end of month)","日 (月末)",,
Daybook,デイブック,,
"Daybook Moves",デイブックの移動,,
"Daybook move",デイブックの移動,,
Days,日数,,
Debit,借方,,
"Debit :",借方:,,
"Debit Nbr.",借方No.,,
"Debit Reconcile list",デビット調整リスト,,
"Debit and credit value cannot be negative.",借方と貸方の値を負にすることはできません,,
"Debit balance",借方残高,,
"Debit blocking",デビットブロッキング,,
"Debit blocking done by",によってデビットブロックが実行されました,,
"Debit blocking reason",デビットブロッキング理由,,
"Debit blocking until",次の期間ブロックを解除,,
"Debit line",借方線,,
"Debit remaining",借方残,,
Debit/Credit,借方/貸方,,
"Debited Invoices List",借方請求書リスト,,
"Debited amount",負債額,,
"Debited invoices",借方請求書,,
"Debited schedule lines List",遅延スケジュール明細リスト,,
Debt,負債,,
"Debt Recoveries",債務返済額,,
"Debt Recovery",債務返済,,
"Debt Recovery History",債務回収履歴,,
"Debt recovery",債務の回収,,
"Debt recovery Batch",債務回収バッチ,,
"Debt recovery batch type",債務回収バッチ・タイプ,,
"Debt recovery blocking",債務回復の阻害,,
"Debt recovery blocking done by",〜による債務回復阻止,,
"Debt recovery blocking reason",債務回復の阻害要因,,
"Debt recovery blocking until",〜までの債務回収の阻止,,
"Debt recovery configuration",債務回復構成,,
"Debt recovery configuration table",債務回収構成表,,
"Debt recovery content",債務回復コンテンツ,,
"Debt recovery history",債務返済履歴,,
"Debt recovery history list",債権回収履歴一覧,,
"Debt recovery level",債務返済水準,,
"Debt recovery level waiting for approval.",承認待ちの債務回復レベル,,
"Debt recovery levels",債務返済水準,,
"Debt recovery line missing.",債務返済明細がありません,,
"Debt recovery method",債務回収方法,,
"Debt recovery method configuration line",債務回収方法設定ライン,,
"Debt recovery method configuration lines",債務回収方法構成明細,,
"Debt recovery method line",債権回収方法明細,,
"Debt recovery method line missing.",債務回復メソッドの行がありません,,
"Debt recovery method line not found",債務回収方法明細が見つかりません,,
"Debt recovery method lines",債務回収方法明細,,
"Debt recovery method missing for the configuration.",構成に債務回復メソッドがありません,,
"Debt recovery method missing.",債務回復メソッドがありません,,
"Debt recovery methods",債権回収方法,,
"Debt recovery process",債務回収プロセス,,
"Debt recovery settings",債務返済設定,,
"Debt recovery's reporting :",債務回収レポート:,,
DebtRecoveryHistory.debtRecoveryMethodLine,アクティブレベル,,
"Debtor Name",債務者名,,
"Debtor address",債務者住所,,
"Default Payment Condition",デフォルトの支払条件,,
"Default Payment Modes",デフォルトの支払モード,,
"Default email address",既定の電子メールアドレス,,
Degressive,デグレッシブ,,
"Degressive coef",デグレッシブ係数,,
"Delay reason",遅延理由,,
"Delegate Rights of Pfp Validator",Pfpバリデータの権限の委任,,
Delete,削除,,
Delivery,配送,,
"Deposit date",預入日,,
"Deposit number",預金No.,,
"Deposit slip",入金伝票,,
Depreciated,減価償却済,,
Depreciation,減価償却費,,
"Depreciation account",減価償却勘定,,
"Depreciation account move",減価償却勘定の移動,,
"Depreciation board",減価償却ボード,,
"Depreciation date",減価償却日,,
"Depreciation information",減価償却情報,,
"Depreciation method",減価償却の方法,,
Description,説明,,
"Detail payment amount",支払金額の詳細,,
Detailed,詳細,,
"Detailed customers balance",詳細な顧客残高,,
"Details record code",詳細レコードコード,,
Difference,差,,
"Direct Debit Batch",直接借方バッチ,,
"Direct Debit N°",直接借方No.,,
"Direct debit",自動引き落とし,,
"Direct debit Nbr",直接借方No.,,
"Direct debit SEPA",直接借方SEPA,,
"Direct debit blocking",直接借方ブロック,,
"Direct debit configuration",直接借方構成,,
"Direct debit list",自動引き落としリスト,,
"Direct debit management",自動引き落とし管理,,
"Direct debit operation code",口座引落し操作コード,,
"Direct debit rejects",自動引き落とし拒否,,
"Direct debit's export batch %s",直接借方のExportバッチ%s,,
"Direct debit(s) rejected",自動引き落としが拒否されました,,
"Direct debit/IPO/Electronic Payment Order (EPO) CFONB","口座引落し/IPO/電子決済オーダー ( EPO ) CFONB",,
"Direct debits",直接借方,,
"Direct debits management",直接債務管理,,
Discount,割引,,
"Discount type",割引タイプ,,
"Discount amount",割引額,,
"Discount rate",割引率,,
"Display closing accounting moves",決算整理の移動を表示する,,
"Display column with accounting name",アカウンティング名の列を表示する,,
"Display column with accounting number",会計No.の列を表示する,,
"Display cumulative balance on printing",累積残高を印刷時に表示する,,
"Display delivery address on printing",印刷時に宛先を表示する,,
"Display head office address on invoice printing",請求書印刷時に本社の住所を表示する,,
"Display moveline sequence",movelineシーケンスを表示する,,
"Display only not completely lettered move lines",完全に文字化されていない移動ラインのみを表示する,,
"Display opening accounting moves",オープニング会計移動を表示する,,
"Display partner sequence on printing",印刷時にパートナーシーケンスを表示する,,
"Display product code on printing",印刷時に製品コードを表示する,,
"Display tax detail on printing",印刷時に税金の詳細を表示する,,
Disposal,廃棄,,
"Disposal amount",廃棄量,,
"Disposal date",廃棄日,,
"Disposal date must be after the date of the last depreciation.",廃棄日は、最後の減価償却日より後の日付にする必要があります,,
"Disposal date shouldn't be after the next planned depreciation date. Please realize all depreciations that happened before the disposal.",廃棄日は、次の減価償却予定日以降であってはなりません。処分前に発生したすべての減価償却を認識してください,,
"Disposal move",廃棄移動,,
"Disposal value",処分価額,,
"Do not export",Exportしない,,
"Do not shift into irrecoverable",回復不能に移行しない,,
"Document Subtype",ドキュメントのサブタイプ,,
"Document Type",ドキュメントタイプ,,
"Domain of use",使用領域,,
"Doubtful Customer",危険顧客,,
"Doubtful Customer Batch",危険顧客バッチ,,
"Doubtful Customers",危険顧客,,
"Doubtful account's determination's reporting",危険勘定の判定報告,,
"Doubtful customer",疑わしい顧客,,
"Doubtful customers account",危険顧客勘定,,
"Doubtful receivables",危険債権,,
Draft,ドラフト,,
"Draft Customer payments",顧客支払草案,,
"Draft Moves",ドラフト移動,,
"Draft Supplier payments",仕入先支払の草案,,
"Due Date",期限,,
"Due Sale Entries",販売期限エントリ,,
"Due amount",支払額,,
"Due balance",期末残高,,
"Due balance debt recovery",有利子負債の返済,,
"Due balance recoverable",未回収残高,,
"Due date",期限,,
"Due date's direct debit %s",期限日の自動借方%s,,
"Duration in month","期間 (月単位)",,
"Edit receipt",受入の編集,,
Email,Eメール,,
"Email and paper",メールと紙,,
"Email is not sent. Please check email account configuration.",メールは送信されません。電子メールアカウントの設定を確認してください,,
"Email template for invoice and payment schedule rejections",請求書および支払予定拒否用の電子メール・テンプレート,,
"Email to use",使用する電子メール,,
"Employee account",従業員アカウント,,
"Employee account sequence",従業員勘定科目シーケンス,,
"Enable product description copy for customers",お客様の製品説明のコピーを有効にする,,
"Enable product description copy for suppliers",仕入先に対する製品摘要コピーの使用可能化,,
"End date",終了日,,
"End of month + n days / month",月末+n日/月,,
"End of validity date",有効期限,,
"Ending record code",終了レコードコード,,
"Enter release in the accounts",アカウントにリリースを入力する,,
Entry,エントリ,,
Equity,資本,,
"Error - You are not authorized to perform this action",エラー-このアクションを実行する権限がありません,,
"Error in account chart import please check the log",アカウントグラフのImport中にエラーが発生しました。ログを確認してください,,
"Error in move deleting or archiving, please check the log",移動の削除またはアーカイブ中にエラーが発生しました。ログを確認してください,,
"Error in move generation",移動生成エラー,,
"Error in move validation, please check the log",移動の検証中にエラーが発生しました。ログを確認してください,,
"Error on uploading printed invoice:",印刷された請求書のアップロード中にエラーが発生しました:,,
Excel,エクセル,,
"Expected amount",見込額,,
"Expected total amount",予定総額,,
Expense,経費,,
"Expense Payment",経費精算,,
"Expiration date (only for reference)","有効期限 (参考のためだけに)",,
Export,Export,,
"Export Date",Export日,,
"Export Date fixed to",Export日を固定,,
"Export code",コードをExport,,
"Export file",ファイルをExport,,
"Export file type",ファイルタイプをExport,,
"Export general balance -> Acc. Soft.","Export general balance -> Acc. Soft.",,
"Export journal entry -> Acc. Soft.","Export journal entry -> Acc. Soft.",,
"Export journal entry -> Administration","仕訳のExport-> 「管理」",,
"Export purchase -> Acc. Soft.","Export purchase -> Acc. Soft.",,
"Export refunds -> Acc. Soft.","Export refunds -> Acc. Soft.",,
"Export reimbursement folder (SEPA format) has not been configured for the company %s.","会社%sの償還フォルダ (SEPA形式) のExportが構成されていません",,
"Export reimbursements",輸出償還,,
"Export reporting to invoices direct debits :",請求書直接借方へのレポートのExport:,,
"Export reporting to monthly direct debits :",月次直接借方へのレポートのExport:,,
"Export sale -> Acc. Soft.","Export sale -> Acc. Soft.",,
"Export to CSV",CSVにExport,,
"Export treasury -> Acc. Soft.","Export treasury -> Acc. Soft.",,
"Export type",Exportタイプ,,
Exported,Export済み,,
"Exported Direct Debit",Exportされた直接借方,,
"Exported moves",Exportされた移動,,
Exports,Export,,
"External Ref.",外部参照.,,
Factor,[係数],,
"Factor credit account",ファクタ貸方勘定,,
"Factor debit account",ファクタ借方勘定,,
Factoring,ファクタリング,,
"Factorized customer",工場出荷時のお客様,,
File,ファイル,,
"File name for payroll journal entries",給与仕訳のファイル名,,
"Filepath for direct debit exports (CFONB)","自動引き落としExport ( CFONB ) のファイルパス",,
"Filepath for exported files (Accounting)","Exportされたファイルのファイルパス (Accounting)",,
"Filepath for rejected reimbursements",払い戻し拒否のファイルパス,,
"Filepath for temporary rejected reimbursements import",一時的に却下された払い戻しのファイルパスのImport,,
"Filepath to import rejected records",拒否されたレコードをImportするファイルパス,,
Filter,フィルタ,,
"Filter on supplier",仕入先のフィルタ,,
Final,決勝,,
Financial,財務,,
"Financial Accounts",財務勘定科目,,
"Financial Accounts Management",財務勘定科目の管理,,
"First depreciation date",最初の減価償却日,,
"First depreciation date cannot be before Acquisition date.",最初の減価償却日を取得日より前にすることはできません,,
"Fiscal position",財政状態,,
"Fiscal positions",財政状態,,
"Fiscal year",年度,,
"Fiscal years",年度,,
"Fixed Assets",固定資産,,
"Fixed asset",固定資産,,
"Fixed asset categories",固定資産カテゴリ,,
"Fixed asset category",固定資産区分,,
"Fixed asset category is missing on invoice line for product %s",製品%sの請求書明細に固定資産カテゴリがありません,,
"Fixed asset category required on invoices",請求書に必要な固定資産カテゴリ,,
"Fixed asset line",固定資産明細,,
"Fixed asset lines",固定資産明細,,
"Fixed asset type",固定資産タイプ,,
"Fixed asset types",固定資産タイプ,,
"Fixed assets",固定資産,,
Follow-up,フォローアップ,,
"Forecast (invoice)","需要予測 (請求書)",,
"Forecast (order)","需要予測 (オーダー)",,
Format,書式設定,,
Free,無料,,
From,開始日,,
"From Date",日付:自,,
"From rejection",却下から,,
"Full name",フルネーム,,
"Functional origin",機能的起源,,
General,全般,,
"General Details",一般的な詳細,,
"General balance",総合収支,,
"General ledger",総勘定元帳,,
"General ledger (old presentation)","総勘定元帳 (古いプレゼンテーション)",,
"Generate Moves",移動を生成,,
"Generate Reverse Move",逆方向移動を生成,,
"Generate account configurations",アカウント構成の生成,,
"Generate invoice",請求書の生成,,
"Generate irrecoverable report",回復不能なレポートの生成,,
"Generate move for advance payment",前払金の移動を生成する,,
"Generate move for payment on invoice",請求書の支払に対する移動の生成,,
"Generate move from template",テンプレートから移動を生成,,
"Generate periods",期間の生成,,
"Generate refund",払戻の生成,,
"Generate reimbursements",精算の生成,,
"Generate subscriptions invoices",購読請求書の生成,,
"Generate tax lines",税金明細の生成,,
"Generated move",生成された移動,,
"Generated moves",生成された移動,,
"Get information from 1st Move line",1番目の移動行から情報を取得する,,
"Get invoices and schedule lines to set as irrecoverable",請求書および計画明細を回収不能として設定します,,
"Get overdue payments",期限を過ぎた支払いを受ける,,
Global,グローバル,,
Graph,グラフ,,
"Graph type",グラフの種類,,
"Gross value",総価額,,
"Has pending payments",支払保留中,,
"Head office address",本社所在地,,
"Header record code",ヘッダレコードコード,,
"Hide Discount on prints",印刷時の割引を非表示にする,,
"Hide move lines in bank reconciliation",銀行調整の移動明細を非表示にします,,
"Historical Period",歴史時代,,
History,沿革,,
ID,ID,,
"Ignore in accounting",会計上無視する,,
"Ignore in debt recovery process",債務回復過程で無視する,,
Immobilisation,固定化,,
Import,Import,,
"Import a chart",グラフをImportする,,
Important,重要,,
"Imput amount",投入量,,
"Imput. amount in currency",了解。通貨金額,,
"Imputed by",Import元,,
"Imputed on",帰属先,,
"In ATI",ATI内,,
"In Payment Mode",支払モード,,
"In progress",進行中,,
Inactive,非アクティブ,,
"Incident type",インシデントタイプ,,
"Include other bank accounts",他の銀行口座を含む,,
Income,経常収益,,
"Incoming Payment Mode",受信支払モード,,
Info,情報,,
Information,情報,,
Informations,情報,,
"Interbank codes",銀行間コード,,
"Interbank codes list",インター銀行コードリスト,,
"Interbank codes lists",銀行間コード一覧,,
"Internal Ref.",内部参照.,,
"Inv. on",上への投資,,
"Invalid Analytic moveLines, some axes percentage values are higher than 100%.",解析moveLinesが無効です。一部の軸のパーセンテージ値が100%を超えています,,
"Invalid automatic partner account creation mode, this is a bug that should be reported.",パートナーアカウントの自動作成モードが無効です。報告する必要があるバグです,,
Invoice,請求書,,
"Invoice & Rejects",請求書および拒否,,
"Invoice ATI/WT",請求書ATI/WT,,
"Invoice Dashboard",請求書ダッシュボード,,
"Invoice Date",請求書日付,,
"Invoice Lines",請求書明細,,
"Invoice N°",請求書No.,,
"Invoice Purchase Payment Condition distribution",請求書購買支払条件配分,,
"Invoice Purchase by currency (tax excl.)","In"Invoice Purchase by month (tax excl.)",,,
"Invoice Purchase situation (tax incl.)",,,
"Invoice Sale Payment Condition distribution",請求書販売支払条件配分,,
"Invoice Sale by currency (tax excl.)",,,
"Invoice Sale by month (tax excl.)",,,
"Invoice Sale situation (tax incl.)",,,
"Invoice and Refunds Sale situation (tax incl.)",,,
"Invoice batch",請求書バッチ,,
"Invoice batches",請求書バッチ,,
"Invoice canceled",請求書が取り消されました,,
"Invoice concerned by the debt recovery",債権回収に関する請求書,,
"Invoice content",請求書の内容,,
"Invoice created",請求書が作成されました,,
"Invoice date can't be in the future.",請求書の日付を将来にすることはできません,,
"Invoice date of origin can't be in the future.",請求書の発行日を将来にすることはできません,,
"Invoice final status",請求書の最終ステータス,,
"Invoice initial status",請求書初期ステータス,,
"Invoice is passed in doubfult debit, and can't be canceled",請求書が二重借方で渡され、取り消すことができません,,
"Invoice line",請求書明細,,
"Invoice line filters",請求書明細フィルタ,,
"Invoice lines",請求書明細,,
"Invoice of origin",原産地証明書,,
"Invoice rejected",請求書拒否,,
"Invoice sending media",請求書送付媒体,,
"Invoice type",請求書タイプ,,
"Invoice type missing on invoice %s",請求書%sの請求書タイプが見つかりません,,
"Invoice validation's reporting :",請求書検証のレポート:,,
"Invoice ventilation's reporting :",請求書ベンチレーションのレポート:,,
"Invoice with payments details",支払詳細を含む請求書,,
"Invoice's or credit note's date can't be previous last invoice ventilated on month's date",請求書またはクレジット・ノートの日付が、その月の日付に換気された前回の請求書であってはなりません,,
"Invoice's or credit note's date can't be previous last invoice ventilated on year's date",請求書またはクレジット・ノートの日付が、その年の日付に換気された前回の請求書であってはなりません,,
"Invoice's or credit note's date can't be previous last invoice ventilated's date",請求書またはクレジット・ノートの日付を前回の換気請求書の日付にすることはできません,,
"Invoice's reject move's creation %s",請求書の拒否移動の作成%s,,
"Invoice(s) direct debit(s) treated",請求書の直接借方処理済,,
"Invoice(s) validated",請求書が検証されました,,
"Invoice(s) ventilated",換気された請求書,,
Invoice.advancePayment,前払請求書,,
Invoice.advancePayments,前渡金,,
Invoice.afterDiscount,値引き後に,,
Invoice.amountRemaining,支払額,,
Invoice.bankDetails,銀行の詳細,,
Invoice.bankingInfo,バンキング情報,,
Invoice.base,ベース,,
Invoice.cancelInvoiceNo,請求書のキャンセルNo.,,
Invoice.cheque,小切手,,
Invoice.clientRef,顧客参照.,,
Invoice.customerPartnerSeq,顧客No.,,
