key,message,comment,context
"Please, add a public holiday planning for employee : %s",従業員の祝日計画を追加してください:%s,,
"Please, choose unit in leave reason %s.",休暇理由%sの単位を選択してください,,
"Please, configure the number of daily work hours.",1日の労働時間数を設定してください,,
"Please, enter an activity for the employee %s",従業員%sのアクティビティを入力してください,,
"Please, enter the number of daily work hours per employee %s",1人の従業員%sの1日の労働時間数を入力してください,,
"Please, provide weeklyPlanning , publicHolidaysPlanning and mainContract information for selected employees","選択した従業員のPlanning、public Holidays PlanningおよびmainContract情報を週単位で入力してください",,
"Please, select an employment contract template",雇用契約テンプレートを選択してください,,
"Please, select an expense",費用を選択してください,,
Position,位置,,
"Position / Salary",職階/給与,,
Presence,プレゼンス,,
Print,印刷,,
"Print contract",印刷契約,,
"Product Activities",製品活動,,
"Product Activity",製品活動,,
"Product dates",製品の日付,,
"Product sheet",製品シート,,
"Product specific attributes",製品固有の属性,,
"Product typology",製品タイプ,,
Products,製品,,
"Profit-sharing beneficiary",利益分配型受益者,,
Project,プロジェクト,,
"Project Planning",プロジェクト計画,,
"Project Planning time",プロジェクト計画時間,,
"Project Plannings",プロジェクト計画,,
"Project planning time",プロジェクト計画時間,,
"Project planning time lines",プロジェクト計画のタイムライン,,
"Public Holiday Planning",祝日の計画,,
"Public holidays",祝日,,
"Public holidays planning",祝日計画,,
"Qty must be lower than %d.",数量は%dより小さくなければなりません,,
Quantities,数量,,
Quantity,数量,,
"Quantity to stock",在庫数量,,
Rate,レート,,
Reason,理由,,
"Record date",記録日,,
"Referential date for seniority",年功序列の基準日,,
Refresh,更新,,
"Refusal Date",拒絶日,,
Refuse,拒否,,
Refused,拒否,,
"Refused By",拒否者,,
"Refused Expense Template",拒否済費用テンプレート,,
"Refused Extra Hours Template",拒否された追加時間テンプレート,,
"Refused Leave Request Template",拒否された休暇要求テンプレート,,
"Refused Timesheet Template",拒否されたタイムシートテンプレート,,
"Register payment",支払いの登録,,
"Registration certificate",登録証,,
"Registration code",登録コード,,
"Registration number",登録No.,,
Reimbursed,償還済み,,
Relationship,リレーションシップ,,
Remaining,残り,,
"Remaining amount",残額,,
Reminder,リマインダ,,
"Reopen period",再オープン期間,,
Reports,報告,,
"Request date",要求日,,
"Request extra hours",超過時間の要求,,
Requested,要求,,
"Requested amount",請求金額,,
"Requested lunch vouchers on the period",期間中に請求された昼食クーポン,,
Resume,レジューム,,
"Return to draft status",ドラフトステータスに戻る,,
"Round trip",往復旅行,,
SILAE,いわし,,
Sale,セール,,
Sales,売上高,,
Saturday,土曜日,,
"See timesheet lines","「タイムシート行」 を参照",,
"Select Expense",経費の選択,,
"Select Leave Request",休暇要求の選択,,
"Select Timesheet",タイムシートの選択,,
"Select extra hours",余分な時間を選択する,,
"Select lines to remove",除去する線分を選択,,
"Select the expense you want to edit",編集する経費を選択します,,
"Select the extra hours you want to edit",編集する余分な時間を選択します,,
"Select the leave request you want to edit",編集したい休暇届を選択,,
"Select the timesheet you want to edit",編集するタイムシートを選択してください,,
"Select users",ユーザーの選択,,
Send,送信,,
"Send Email",電子メールを送信,,
"Send Expenses",支出の送信,,
"Send reminder",アラームの送信,,
"Seniority date",優先日,,
"Seniority leave Management",年次休暇管理,,
"Seniority leave management batch",年次休暇管理バッチ,,
"Seniority leave management page",勤続休暇管理ページ,,
"Sent Date",送信日,,
"Sent Expense Template",送信済費用テンプレート,,
"Sent Leave Request Template",送信済み休暇要求テンプレート,,
Sequence,シーケンス,,
"Set users to be reminded",ユーザーに通知を設定する,,
Sex,性別,,
"Show editor",エディタを表示,,
"Show expenses annual report",経費年次報告を表示する,,
"Show expenses to be validated by my subordinates",部下が確認する費用を表示する,,
"Show extra hours to be validated by my subordinates",部下に承認される余分な時間を表示する,,
"Show leaves to be validated by my subordinates",部下が検証する休暇の表示,,
"Show timesheets to be validated by my subordinates",部下が検証するタイムシートを表示する,,
"Signature date",署名日,,
Silae,シラエ,,
Single,シングル,,
"Social Charges",ソーシャルチャージ,,
"Social security number",社会保障No.,,
Standard,標準,,
Start,開始,,
"Start Date",開始日,,
"Start On",開始日,,
"Start Time","開始時間 (Start Time)",,
"Start date",開始日,,
"Start time",開始時刻,,
Start&Stop,開始/停止,,
"Start&Stop Timer",開始/停止タイマ,,
"Starting city",開始都市,,
Status,ステータス,,
"Status Timer",ステータスタイマー,,
"Step by step",ステップバイステップ,,
"Stock quantity status",在庫数量ステータス,,
Stop,停止,,
Sunday,日曜日,,
TEL,TEL,,
"TEL 2","TEL 2",,
TSTimer,TSTimer,,
Task,タスク,,
"Team task",チームタスク,,
Template,テンプレート,,
"The bank order linked to this expense has already been carried out/rejected, and thus can't be canceled",この費用にリンクされている銀行のオーダーは既に実行/拒否されているため、キャンセルできません,,
"The date of timesheet line %d can't be empty",タイムシート行%dの日付を空白にすることはできません,,
"The employee %s has multiple %s leave lines",従業員%sに複数の%s休暇明細があります,,
"The employee %s has no %s leave line",従業員%sには%sのleave行がありません,,
"The employee %s has no birth date",従業員%sには誕生日がありません,,
"The employee %s has no seniority date",従業員%sには優先日がありません,,
"The kilometric allowance rate corresponding to the kilometric allow param %s and the company %s is missing",キロメートル許可パラメータ%sおよび会社%sに対応するキロメートル許可率がありません,,
"There is already a payroll preparation for the employee %s, the company %s and the period %s",従業員%s、会社%s、および期間%sの給与の準備がすでに行われています,,
"There is an error in a formula",数式にエラーがあります,,
"There is no leave line for the employee %s and the reason %s.",従業員%sおよび理由%sの休暇明細がありません,,
"There is no matching condition for the allowance %s",許可%sに一致する条件がありません,,
"There is no year for society %s which includes date %s",日付%sを含む社会%sの年がありません,,
"There is no year selected for the allowance.",手当の年が選択されていません,,
"This date is invalid. It must be included in the timesheet's period.",この日付は無効です。タイムシートの期間に含める必要があります,,
Thursday,木曜日,,
"Time %",時間%,,
"Time Sheet",タイムシート,,
"Time logging preference",タイムロギングプリファレンス,,
"Time of hire",採用時期,,
Time%,時間%,,
"Timer start date time",タイマ開始日時,,
Timesheet,タイムシート,,
"Timesheet Line",タイムシート行,,
"Timesheet Line Form",タイムシートラインフォーム,,
"Timesheet Lines",タイムシート行,,
"Timesheet Notification Mail",タイムシート通知メール,,
"Timesheet Templates",タイムシートテンプレート,,
"Timesheet default end date format",タイムシートの既定の終了日の形式,,
"Timesheet editor",タイムシートエディタ,,
"Timesheet line list is empty, please add a timesheet line list",タイムシート行リストが空です。タイムシート行リストを追加してください,,
"Timesheet lines",タイムシート行,,
"Timesheet reminder",タイムシートのアラーム,,
"Timesheet reminder line",タイムシートのアラーム行,,
"Timesheet reminder lines",タイムシートのアラーム行,,
"Timesheet reminder template",タイムシートのアラームテンプレート,,
"Timesheet reminders",タイムシートのアラーム,,
"Timesheet report",タイムシートレポート,,
Timesheet.fromDate,開始日,,
Timesheet.task,タスク,,
Timesheet.timesheetOf,タイムシート,,
Timesheet.toDate,日付:至,,
Timesheet.totalDuration,合計期間,,
TimesheetLine.duration,"期間 (時間)",,
TimesheetLine.product,アクティビティ,,
TimesheetLine.project,プロジェクト,,
TimesheetReport,タイムシートレポート,,
Timesheets,タイムシート,,
"Timesheets to Validate",検証するタイムシート,,
"Timesheets to be Validated by your subordinates",部下が検証するタイムシート,,
To,宛先,,
"To (included)","宛先 (含む)",,
"To Date",日付:至,,
"To date",へ,,
"To date can't be empty",終了日を空にすることはできません,,
"To generation date",生成日:至,,
"To invoice",請求書へ,,
"Too many requests",要求が多すぎます,,
Tools,ツール,,
Total,合計,,
"Total (h)","合計 (h)",,
"Total A.T.I",累計,,
"Total A.T.I.",合計A.T.I,,
"Total Days in the period",期間内の合計日数,,
"Total Hours per Day",1日の合計時間数,,
"Total Minutes per Day",1日の合計分数,,
"Total W.T.",合計W.T,,
"Total amount",総額,,
"Total amount with tax",税額合計,,
"Total lunch vouchers",昼食券合計,,
"Total on period (hours)","期間 (時間) の合計",,
"Total planned hours",合計計画時間,,
"Total real hours",総実時間,,
"Total required hours",総所要時間,,
"Total tax",税金合計,,
"Total to pay",支払総額,,
TotalToRefund,返金額,,
"Totals on period",期間の合計,,
"Tracking number",追跡No.,,
"Trial period duration",試用期間の期間,,
Tuesday,火曜日,,
Type,種類,,
"Unavailable to users",ユーザーが使用できない,,
"Unique product for timesheet",タイムシート用の固有の製品,,
Unit,単位,,
"Untaxed amount",非課税額,,
"Update include in turonver forecast",更新してターンバー予測に含める,,
"Update to invoice",請求書の更新,,
"Use employee's Activity",従業員のアクティビティを使用,,
"Use line's Activity",ラインのアクティビティを使用,,
"Use unique product for timesheet",タイムシートに固有の製品を使用する,,
"Use weekly plannning coef.",週次プランニングシーフを使用する,,
"Used amount",使用量,,
User,ユーザー,,
"User creation",ユーザー作成,,
"User to be reminded",ユーザーに通知する,,
Users,ユーザー,,
VILLE,ビル,,
VOIE,ボイ,,
Validate,検証,,
"Validate the advance",事前検証,,
Validated,検証済み,,
"Validated Expense Template",検証済費用テンプレート,,
"Validated Extra Hours Template",検証済臨時時間テンプレート,,
"Validated Leave Request Template",検証済み休暇要求テンプレート,,
"Validated Timesheet Template",検証済みタイムシートテンプレート,,
"Validated Timesheet lines",検証済みタイムシート行,,
"Validated by",検証者,,
"Validation Date",検証日,,
Value,値,,
Vehicle,車両,,
"Vehicle Make",車両製造,,
"Vehicle Model",車両モデル,,
Vehicles,車両,,
Ventilate,ベンチレート,,
Ventilated,換気,,
"Waiting Timesheet lines",タイムシート行の待機中,,
"Waiting for validation",検証を待機中,,
"Waiting validation",検証を待機中,,
Wednesday,水曜日,,
"Weekly Planning",週次計画,,
"Weekly duration",週単位の期間,,
"Weekly planning",週単位の計画,,
"Weekly work hours",週次労働時間,,
"Withdrawn cash",源泉徴収,,
"Work fixed phone",勤務固定電話,,
"Work hours",勤務時間,,
"Work mobile phone",仕事用携帯電話,,
"Work phones",携帯電話,,
"Working days' number",労働日数,,
Year,年,,
"You are not able to take leave in advance for the reason '%s'.",'%s'の理由により、事前に休暇を取ることはできません,,
"You have to choose at least one timesheet",少なくとも1つのタイムシートを選択する必要があります,,
"You must be a HR manager to have the permission to do this.",この権限を持つには、HRマネージャである必要があります,,
"You must choose a template.",テンプレートを選択する必要があります,,
"You must configure an account for expenses taxes (company : %s)","経費税 (会社:%s) の勘定科目を構成する必要があります",,
"You must configure an expenses account (company : %s)","支出アカウント (会社:%s) を構成する必要があります",,
"You must configure an expenses journal(company : %s)","支出仕訳を構成する必要があります (会社:%s) ",,
"You now have a negative amount of leave available for the reason %s",これで、%sという理由で利用可能な休暇の量がマイナスになりました,,
amount,金額,,
com.axelor.apps.hr.service.batch.HrBatchService,,,
http://www.url.com,http://www.url.com,,
"login name",ログイン名,,
"user group",ユーザーグループ,,
"value:Employees Managment",従業員管理,,
"value:Expense Management",経費管理,,
"value:Extra hours",超過時間,,
"value:Leave Management","Leave Management",,
"value:Timesheet Management",タイムシート管理,,
"{{ ""HR manager"" }}",{{人事部長}},,
