key,message,comment,context
"Please select some bank orders that have the same partner type",同じパートナータイプを持ついくつかの銀行オーダーを選択してください,,
"Please select some bank orders that have the same payment mode",同じ支払いモードを持ついくつかの銀行オーダーを選択してください,,
"Please select some bank orders that have the same sender bank details",同じ送信者の銀行情報を持ついくつかの銀行オーダーを選択してください,,
"Please select some bank orders that have the same sender company",送信元の会社が同じであるいくつかの銀行オーダーを選択してください,,
"Please select some bank orders that have the same status",同じステータスの銀行オーダーをいくつか選択してください,,
Print,印刷,,
"Print certificates",証明書を印刷する,,
"Print the bank reconciliation",銀行調整を印刷する,,
PrivateKey,プライベートキー,,
Protocol,プロトコル,,
PublicKeyExponent,PublicKeyExponent,,
PublicKeyModulus,パブリックキーモジュール,,
"Qualifying of amount",金額の認定,,
"Qualifying of date",日付の修飾,,
Received,受信,,
Receiver,受信者,,
"Receiver Info.",受信者情報,,
"Receiver address",受信アドレス,,
"Receiver address required",必要な受信者アドレス,,
"Receiver country",受取国,,
"Receiver move",レシーバー移動,,
"Reconciled bank statement line",調整済銀行取引明細書明細,,
"Reconciled move lines",調整された移動ライン,,
Reference,参考,,
Reimbursement,償還,,
Reject,拒否,,
"Reject Move",移動を拒否,,
"Reject Reason",拒否理由,,
"Reject information",情報の拒否,,
"Reject selected lines",選択した行を拒否,,
Rejected,拒否,,
"Rejection Status",却下ステータス,,
"Rejection date",却下日,,
"Rejection reason",拒否理由,,
"Rejects/Return Reason Code",不合格/返品事由コード,,
"Related to",関連,,
"Related to select",選択に関連,,
Represent,表示,,
"Request log",要求ログ,,
"Request time",要求時間,,
"Request trace",要求トレース,,
"Request type",要求タイプ,,
"Response code",応答コード,,
"Response trace",応答トレース,,
"Reveiver and sender",信奉者及び差出人,,
"Run bank reconciliation",銀行消込の実行,,
"SEPA Bank to Bank Transfers",SEPA銀行から銀行への振替,,
"SEPA Credit Transfer",SEPAクレジット転送,,
"SEPA Credit Transfers",SEPAクレジット転送,,
"SEPA Direct Debit",SEPAダイレクト・デビット,,
"SEPA Direct Debits",SEPAダイレクト・デビット,,
"SEPA credit transfers",SEPAの信用移転,,
"SEPA direct debits",SEPA直接借方,,
SHA2(256),"SHA 2 (256)",,
SSL,SSL,,
"Security medium",セキュリティ媒体,,
"See Bank Order Lines",関連項目:銀行受注明細,,
"See bank statement lines","「銀行取引明細書明細」 を参照",,
"Segment number",セグメントNo.,,
"Select move lines to reconciles",調整する移動明細の選択,,
"Send Suspension of access authorisation (SPR)","アクセス許可の停止 ( SPR ) を送信する",,
"Send a Bank Order",銀行オーダーの送信,,
"Send a bank order",銀行為替を送る,,
"Send authentication X002 and Encryption E002 certificates (HIA)","認証X 002および暗号化E 002証明書 ( HIA ) を送信する",,
"Send bank order",銀行のオーダーを送信する,,
"Send certificate of signature A005 (INI)","署名証明書A 005 ( INI ) の送信",,
"Send file download request (FDL)","ファイルのダウンロード要求 ( FDL ) を送信する",,
"Send file upload request (FUL)","ファイルのアップロード要求の送信 ( FUL )",,
Sender,送信者,,
"Sender Bank details",差出人銀行の詳細,,
"Sender Company",送信者,,
"Sender Info.",送信者情報,,
"Sending date",送信日,,
Sequence,シーケンス,,
Serial,シリアル,,
"Serial number (CORP)","シリアルNo. ( CORP )",,
"Show reconciled move lines",調整された移動ラインを表示,,
"Show the bank statements",銀行取引明細書を表示する,,
Sign,サイン,,
"Sign bank order",銀行オーダーに署名する,,
Signatory,署名者,,
"Signatory user",署名ユーザ,,
Signature,署名,,
"Signed file",署名ファイル,,
"Special instructions",特記事項,,
"Special instructions line1",特記事項行1,,
"Special instructions line2",特記事項行2,,
"Special instructions line3",特記事項行3,,
"Specific attributes",特定のアトリビュート,,
"Start date",開始日,,
"Starting Balance",開始残高,,
Status,ステータス,,
Subject,件名,,
"Subscription or contract to which the user is associated",ユーザーが関連付けられているサブスクリプションまたは契約,,
Supplier,仕入先,,
TLS,TLS,,
"Technical Origin",技術的起源,,
Template,テンプレート,,
"Test configuration",構成のテスト,,
"Test data file",テストデータファイル,,
"Test mode",テストモード,,
"Test mode is not enabled or test file is missing",テストモードが有効になっていないか、テストファイルがありません,,
"Test signature file",テスト署名ファイル,,
"The Iban is mandatory for the partner %s, bank order %s",Ibanはパートナー%s、銀行オーダー%sに必須です,,
"The bank details is inactive.",銀行詳細は無効です,,
"The bank details type is not compatible with the accepted types in file format.",銀行詳細タイプは、ファイル形式で許可されているタイプと互換性がありません,,
"The bank order is not properly signed. Please correct it and sign it again.",銀行のオーダー書が正しく署名されていません。訂正して再度サインをお願いします,,
"The company %s does not have bank order sequence",会社%sには銀行オーダーシーケンスがありません,,
"The input to be zipped cannot be null",圧縮する入力はnullにできません,,
"The payment status will not update.",支払ステータスは更新されません,,
"The receiver bank details currency is not compatible with the currency in bank order.",受取銀行の詳細通貨が、銀行受注の通貨と互換性がありません,,
"The receiver bank details is inactive.",受信側銀行詳細が無効です,,
"The receiver bank details type is not compatible with the accepted types in file format.",受信側銀行の詳細の種類は、ファイル形式で許可されている種類と互換性がありません,,
"The sender bank details currency is not compatible with the currency in bank order.",送信者の銀行詳細通貨が銀行オーダーの通貨と互換性がありません,,
"There is at least one incomplete bank reconciliation. Are you sure you want to continue ?",少なくとも1つの銀行消込が未完了です。続行しますか?,,
"This action is irreversible, do you want to continue ?",この操作は元に戻せません。続行しますか?,,
"This move line %s can not be archived because its bank reconciliation amount is superior to 0.",銀行調整金額が0より大きいため、この移動明細%sはアーカイブできません,,
"To Date",日付:至,,
"Total amount",総額,,
"Total amount in company currency",会社通貨の総額,,
"Total amount of bank order lines must be equal to the bank order amount",銀行受注明細の合計金額は、銀行受注金額と同じである必要があります,,
"Total cashed",キャッシュされた合計,,
"Total of selected move lines",選択した移動ラインの合計,,
"Total paid",支払総額,,
"Totally rejected",完全に拒否されました,,
"Transaction id",トランザクションID,,
"Transfer or other",譲渡その他,,
"Transmit automatically to Bank",自動的に銀行に送信する,,
Transport,交通,,
"Treasury transfer Bank orders sequences",財務省証券振替銀行のオーダーシーケンス,,
Type,種類,,
URL,URL,,
"Unavailability index",使用不可索引,,
Unavailable,使用不可,,
"Unit debit by operation",単位:工程別借方,,
"Unknown SEPA type for file generation",ファイル生成のためのSEPAタイプが不明です,,
"Unknown direct debit data type",不明な自動引き落としデータ型です,,
"Unknown format for file generation",ファイル生成の形式が不明です,,
"Unknown format for file import process",ファイルImportプロセスの形式が不明です,,
"Unreconciled bank statement line",未調整銀行取引明細書明細,,
"Unreconciled move lines",未調整の移動ライン,,
"Use X509 extension AuthorityKeyIdentifier","X 509拡張AuthorityKeyIdentifierを使う",,
"Use X509 extension BasicConstraints","X 509拡張BasicConstraintsを使用する",,
"Use X509 extension ExtendedKeyUsage","X 509拡張ExtendedKeyUsageを使用",,
"Use X509 extension SubjectKeyIdentifier","X 509拡張SubjectKeyIdentifierを使う",,
"Use iban only",ibanのみを使用,,
User,ユーザー,,
"User id",ユーザーID,,
"User type",ユーザータイプ,,
"Valid from",有効期間:自,,
"Valid to",有効期限,,
Validate,検証,,
Validated,検証済み,,
"Validated By",検証者,,
"Validated On",検証日,,
"Validation date",検証日,,
"Value date",値の日付,,
"Waiting for the certificate configuration",証明書構成の待機中,,
"Waiting for the sending of the authentication and encryption certificates",認証証明書と暗号化証明書の送信待ち,,
"Waiting for the sending of the signature certificate to the bank",署名証明書の銀行への送信待ち,,
"X509 extensions for auto signed certificates","自動署名証明書のX 509拡張",,
"You can't validate this bank order. you need to fill at least one bank order line",この銀行のオーダーを有効にすることはできません。少なくとも1つの銀行受注明細を入力する必要があります,,
"You cannot use this bank account because he is not authorized by the ebics partner.",ebicsパートナーの承認がないため、この銀行口座は使用できません,,
"You will send a file, are you sure the test mode is enabled ?",ファイルを送信しますが、テストモードが有効になっていますか?,,
camt.053.001.02.stm,camt.053.001.02.stm,,
camt.054.001.02.abb,camt.054.001.02.abb,,
camt.054.001.02.act,camt.054.001.02.act,,
camt.054.001.02.add,camt.054.001.02.add,,
camt.fin.mt940.stm,camt.fin.mt940.stm,,
camt.fin.mt942.rep,camt.fin.mt942.rep,,
camt.xxx.cfonb120.rep,camt.xxx.cfonb120.rep,,
camt.xxx.cfonb120.stm,camt.xxx.cfonb120.stm,,
camt.xxx.cfonb240.ach,camt.xxx.cfonb240.ach,,
camt.xxx.cfonb240.act,camt.xxx.cfonb240.act,,
camt.xxx.cfonb240.ard,camt.xxx.cfonb240.ard,,
camt.xxx.cfonb240.atg,camt.xxx.cfonb240.atg,,
camt.xxx.cfonb240.ati,camt.xxx.cfonb240.ati,,
camt.xxx.cfonb240.cai,camt.xxx.cfonb240.cai,,
camt.xxx.cfonb240.dri,camt.xxx.cfonb240.dri,,
camt.xxx.cfonb240.pco,camt.xxx.cfonb240.pco,,
camt.xxx.cfonb240.rch,camt.xxx.cfonb240.rch,,
camt.xxx.cfonb240.rco,camt.xxx.cfonb240.rco,,
camt.xxx.cfonb240.rct,camt.xxx.cfonb240.rct,,
camt.xxx.cfonb240.rep,camt.xxx.cfonb240.rep,,
camt.xxx.cfonb240.rsd,camt.xxx.cfonb240.rsd,,
camt.xxx.cfonb240.rtg,camt.xxx.cfonb240.rtg,,
camt.xxx.cfonb240.rti,camt.xxx.cfonb240.rti,,
camt.xxx.cfonb560.ara,camt.xxx.cfonb560.ara,,
com.axelor.apps.bankpayment.service.batch.BankPaymentBatchService,,,
"digest value cannot be null",ダイジェスト値をNULLにすることはできません,,
dn,ドン,,
info,情報,,
pain.001.001.02.ict,痛み。001.001.02.ict,,
pain.001.001.02.mct,痛み。001.001.02.mct,,
pain.001.001.02.rft,痛み。001.001.02.rft,,
pain.001.001.02.sct,"痛み。001.001.02.sct (英語)",,
pain.001.001.02.xct,痛み。001.001.02.xct,,
pain.001.001.03.ict,痛み。001.001.03.ict,,
pain.001.001.03.sct,"痛み。001.001.03.sct (航空機)",,
pain.001.001.03.xct,痛み。001.001.03.xct,,
pain.002.001.01.ara,痛み。002.001.01.ara,,
pain.002.001.02.ack,痛み。002.001.02.ack,,
pain.002.001.02.ara,痛み。002.001.02.ara,,
pain.008.001.01.sbb,痛み。008.001.01.sbb,,
pain.008.001.01.sdd,痛み。008.001.01.sdd,,
pain.008.001.02.sbb,痛み。008.001.02.sbb,,
pain.008.001.02.sdd,痛み。008.001.02.sdd,,
pain.fin.mt101.dct,"痛み。ひれ。mt 101.dctの場合",,
pain.fin.mt101.mct,"痛み。ひれ。mt 101.mctの",,
pain.fin.mt101.xct,"痛み。ひれ。mt 101.xct関数",,
pain.xxx.cfonb160.dco,"痛み。xxxです。cfonb 160.dco",,
pain.xxx.cfonb160.dct,"痛み。xxxです。cfonb 160.dctコマンド",,
pain.xxx.cfonb160.dda,"痛み。xxxです。cfonb 160.ddaファイル",,
pain.xxx.cfonb160.ddd,"痛み。xxxです。cfonb 160.ddd",,
pain.xxx.cfonb160.dtg,"痛み。xxxです。cfonb 160.dtg形式",,
pain.xxx.cfonb160.dvd,"痛み。xxxです。cfonb 160.dvdコマンド",,
pain.xxx.cfonb160.ict,"痛み。xxxです。cfonb 160.ict関数",,
pain.xxx.cfonb240.bco,"痛み。xxxです。cfonb 240.bcoの場合",,
pain.xxx.cfonb240.tch,"痛み。xxxです。cfonb 240.tch",,
pain.xxx.cfonb320.dct,"痛み。xxxです。cfonb 320.dctコマンド",,
pain.xxx.cfonb320.rft,"痛み。xxxです。cfonb 320.rft関数",,
pain.xxx.cfonb320.sct,"痛み。xxxです。cfonb 320.sctファイル",,
pain.xxx.cfonb320.xct,"痛み。xxxです。cfonb 320.xctコマンド",,
pain.xxx.fff.ech,痛み。xxxです。ファフ。あほ,,
pain.xxx.fff.lch,痛み。xxxです。ファフ。lch,,
pain.xxx.payext912.vct,痛み。xxxです。支払い912.vct,,
pain.xxx.payext96a.vct,"痛み。xxxです。payext 96 aです。vctの",,
pain.xxx.payord912.ict,痛み。xxxです。ペイロード912,,
pain.xxx.payord912.xct,痛み。xxxです。ペイロード912.xct,,
pain.xxx.vcom400.vct,"痛み。xxxです。vcom 400.vct",,
whatever@example.com,whatever@example.com,,
